ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,IDADE,COMPUTADOR,MORA_MÃE,MORA_PAI,REUNIÕES_ESCOLARES,USO_TEMPO_TELAS,AFAZERES_DOM,BIBLIOTECA
2017,3,35,3509502,2,2,1,134.405616,202.858439,A,C,C,B,A,A,B,D,B,B
2017,3,35,3538709,2,2,1,247.897888,287.679685,B,C,C,E,A,A,B,D,B,A
2017,1,15,1508407,2,3,1,178.787892,158.111768,A,A,H,E,A,A,A, ,D,A
2017,4,41,4106852,2,3,1,230.700991,299.489846,B,C,C,B,A,A,A,A,A,A
2017,3,31,3168507,2,3,1,197.359094,213.217579,B,B,C,A,A,A,A,E,B,B
2017,4,41,4106902,1,3,1,192.077513,240.841132,B,E,C,C,A,A,A,A, ,C
2017,2,25,2516508,2,3,1,125.50049,150.953134,A, ,H,A,A,B,B,A,E,C
2017,3,31,3123908,2,2,1,246.972926,282.840807,B,F,C,A,C,C, , ,E,B
2017,4,41,4106902,1,3,1,217.527837,238.231799,B,A,C,E,A,A,B,C,E,B
2017,1,13,1301209,2,2,1,140.648465,208.803929,A,C,E,B,A,C,A,D,A,A
2017,3,31,3143302,2,3,1,229.862635,250.494296,A,C,D,B,A,A,A,C,A,B
2017,4,42,4217154,2,3,1,257.539006,248.962008,B,A,D,B,A,A,A,B,B,B
2017,3,35,3550308,1,3,1,250.145312,231.366321,A,F,C,B,A,A,A,B,A,B
2017,2,24,2408102,1,3,1,202.114092,165.050633,A,C,F,B,B,A,B,C,C,B
2017,1,15,1503606,2,3,1,208.204718,182.683544,B,E,D,B,A,B,A,D,D,C
2017,2,24,2400307,2,3,2,254.51967,277.879525,A,C,C,A,A,A, ,B,A,B
2017,4,42,4218707,2,2,1,275.458784,214.555865,B,C,C,A,A,A,A,B,D,C
2017,4,41,4105805,2,3,1,215.606015,228.538057,A,F,C,A,A,B,C,B,E,B
2017,1,15,1504208,2,3,1,206.308735,220.414778,B,C,C,A,C,A,A,D,A,A
2017,3,35,3525805,2,3,1,194.506139,209.939382,A,C,D,A,A,A,A,D,A,A
2017,2,29,2919207,2,3,1,165.979126,190.756967,B,F,E,A,A,A,A,E,D,B
2017,3,35,3518800,2,2,1,176.092945,187.152471,B,C,C,B,A,A,A,B,B,B
2017,5,52,5208707,1,3,1,177.123412,204.255971,A,C,E,B,A,A,B,B,D,C
2017,5,52,5221858,2,3,1,199.448509,218.26583,A,A,E,B,A,A,C,A,A,C
2017,3,31,3137601,2,2,1,243.173412,258.390541,B,C,D,C,A,A,A,A,E,B
2017,1,14,1400100,1,3,1,197.141144,211.269508,B,C,C,B,A,A,A,A,D,B
2017,3,35,3552205,2,3,1,285.564394,280.318554,A,C,D,C,A,A,B,D,A,A
2017,3,35,3510609,2,2,1,202.021314,232.786042,B,A,C,A,A,A,B,B,A,B
2017,3,31,3106705,2,3,1,215.08351,207.097201,A,C,D,A,A,A,A,B,D,B
2017,3,35,3548906,2,3,1,233.098544,265.640335,A,A,D,A,A,B,A,C,B,B
2017,3,33,3304201,2,3,1,206.891898,283.134969,B,C,C,B,A,A,A,E,A,B
2017,3,31,3106200,1,2,1,266.061123,302.020986,A,B,C,B,A,B,A,B,A,A
2017,1,17,1713809,2,2,1,158.591216,227.243982,B,D,E,B,A,B,A,C,A,B
2017,3,35,3503208,2,3,1,150.883545,187.70642,A,C,D,B,A,A,B,D,A,B
2017,2,25,2509503,2,3,1,281.969276,241.482776,A,C,D,B,A,C,A,B, ,A
2017,3,35,3550308,1,3,1,196.138831,246.088416,A,C,D,C,A,A,B,D,E,B
2017,4,41,4101507,2,3,1,231.711458,237.352948,B,A,C,B,A,A,B,A,A,B
2017,5,53,5300108,1,2,1,236.805005,201.007844,A,A,D, ,A,B,A,A,A,C
2017,3,35,3509502,2,2,1,238.048517,240.798319,B,C,D,B,A, ,B,D,A,C
2017,3,35,3554102,2,3,1,142.547478,153.796433,A, ,F,A,A,B,C,C,B,C
2017,3,31,3106200,1,2,1,214.375119,238.604657,A,B,D,B,A,A,B,D,A,B
2017,5,52,5208707,1,3,1,261.947853,235.043533,A,F,D,B,A,A,A,D,A,C
2017,1,15,1501725,2,3,2,247.325027,217.991343,B,B,D,B,A,A,C,A,A,C
2017,3,31,3136702,2,3,1,132.71177,184.178999,B,A,D,A,A,A,A,E,A,A
2017,3,32,3201605,2,3,2,250.442485,287.694385,A,C,D,B,B,A,B,D,A,C
2017,3,35,3538600,2,3,1,199.002253,181.431388,B,C,C,A,A,A,B,A,A,A
2017,4,42,4209102,2,3,1,215.484865,266.767571,A,A,C,B,A,B,A,B,A,B
2017,2,29,2916807,2,3,1,195.065502,239.556447,A,C,D,A,A,A,A,B,B,A
2017,4,43,4311429,2,3,2,185.988099,167.431031,A,B,D,A,A,A,A,D,B,C
2017,3,35,3526902,2,3,1,252.047024,204.297499,A, ,D,B,A,A,A,D,B,A
2017,4,41,4119905,2,3,1,179.679964,237.741679,A,A,C,A,A,A,A,A,A,B
2017,3,31,3144607,2,2,1,324.062699,236.715216,B,C,D,A,A,A,A,C,D,A
2017,4,43,4316907,2,3,1,203.923192,168.331568,A,A,E,A,A,A,A,B,D,C
2017,1,16,1600303,1,2,1,168.675395,237.741176,A,F,D,A,A,C,B,D,A,B
2017,3,31,3161908,2,3,2,220.873382,233.681325,A,C,D,A,A, , , , ,B
2017,3,35,3522307,2,2,1,233.624245,222.282364,A,E,C,B,C,B,B,A,A,B
2017,1,13,1302603,1,3,1,136.336253,189.454005,A,C,D,B,A,A,C,D,C,A
2017,2,26,2604502,2,3,1,169.260707,160.483056,B,F,C,B,A,A,A,B,C,A
2017,3,35,3550308,1,2,1,216.423821,267.53514,A,F,C,B,A,A,A,D,E,B
2017,4,43,4305108,2,2,1,157.987118,131.143049,A,A,E,A,C,C,C,E,A,C
2017,3,35,3549805,2,3,1,253.868962,313.9137,A,C,D,A,A,C,A,D,A,C
2017,2,21,2112308,2,3,1,195.537321,211.157835,A,A,D,A,A,A,A,D,C,C
2017,4,41,4113700,2,3,1,148.635736,172.376105,A,C,E,B,A,A,A,D,A,A
2017,3,35,3549102,2,3,1,221.813274,268.833966,B,B,D,B,A,A,B,A,E,C
2017,4,41,4107504,2,3,1,185.675059,223.58935,A, ,C,A,A,A,A,A,E,A
2017,1,15,1502400,2,3,1,134.529521,209.675514,A,C,G,A,A,A,A,B,A,A
2017,3,31,3118601,2,3,1,323.908438,347.760864,A,C, , , ,A,A,C,A,B
2017,1,15,1505502,2,3,2,211.437321,227.187363,B,C,C,A,C,A,A,C,A,A
2017,2,24,2413508,2,3,1,142.786088,232.194813,A,C,D,A,A,C,A,A,A,A
2017,2,21,2103208,2,3,1,132.205077,179.977014,B,C,D,A,A,A,A,D, ,A
2017,2,25,2507507,1,3,1,238.084218,228.081976,B,C,D,B,A,A,A,A,A,B
2017,2,29,2922102,2,3,2,226.902909,233.231224,A,A,C,A,B,B,A,A,A,C
2017,5,52,5208707,1,3,1,288.972029,239.769229,A,C,D,B,A,A,A,D,D,C
2017,3,33,3304557,1,3,1,321.640024,304.136064,A,C,E,A,A,B,C,D,E,B
2017,3,35,3550308,1,2,1,239.09766,222.914171,B,C,D,A,A,B,A,A,A,B
2017,3,33,3304904,2,3,1,195.83455,209.150518,B,C,E,A,A,B,A,A,E,B
2017,4,41,4101804,2,3,1,190.640458,201.045459,A,C,E,B,A,A,B,C,A,B
2017,1,17,1709500,2,3,1,165.748671,133.442962,B,C,C,B,A,B,A,B,A,A
2017,4,43,4317509,2,2,1,241.746714,221.141658,B,F,D,A,A,B,C,A,A,C
2017,3,35,3530706,2,3,1,132.510955,190.087936,B,A,C,A,A,A,A,E,E,A
2017,1,15,1502806,2,3,2,120.701142,151.219014,B,A,E,A,A,A,A,A,D,C
2017,3,35,3534401,2,3,1,248.85205,306.381258,A,F,C,D,A,A,A,B,E,B
2017,5,52,5201108,2,3,1,299.269694,253.867566,B,C,D,C,A,A,B,D,A,C
2017,2,28,2803500,2,2,1,204.145935,181.370074,A,F,C,C,A,C,A,D,E,C
2017,3,35,3523107,2,3,1,205.75681,228.130323,A,C,D,D,A,C,A,D,C,B
2017,1,11,1101500,2,3,2,177.079778,211.33982,B,C,D,A,A,A,A,D,B,A
2017,3,31,3170750,2,3,1,216.885338,205.874948,A,A,D,B,A,A,A,B,A,C
2017,2,26,2607208,2,3,1,197.150731,184.35601,B,B,C,A,A,B,A,A, ,B
2017,5,52,5206206,2,3,1,276.217199,293.286133,A,C,D,D,A,A,A,D,A,B
2017,3,35,3537800,2,3,2,216.772122,254.0595,B,A,D,B,B,A,A, ,A,B
2017,5,52,5203401,2,2,1,281.687805,270.728604,B,C,D,A,A,A,A,B,A,A
2017,2,21,2112852,2,3,1,257.097819,208.667943,B,C,C,A,A,C,A,A,D,C
2017,3,32,3205309,1,3,1,193.370555,191.391625,A,C,D,A,A,B,C,A,E,A
2017,2,21,2102804,2,3,1,210.039382,268.306343,A,C,E,A,B,B,A,E,A,A
2017,3,31,3106200,1,3,1,269.915179,276.433087,B,B,D,B,A,A,A,D,D,A
2017,2,26,2611606,1,3,1,168.868553,173.948244,A,C,D,B,A,A,C,D,B,B
2017,3,35,3540754,2,3,1,199.080155,238.779711,B,B,D,A,A,A,A,A,D,C
2017,2,25,2500809,2,3,2,133.472279,141.418853,A,B,H,A,A,A,A,A,E,B
2017,2,21,2112506,2,3,2,191.223015,152.522255,B,F,G,A,A,A,C,C,C,C
2017,3,33,3303906,2,3,1,157.370348,186.228012,A,B,C,A,B,B,A,C,A,B
2017,4,42,4215000,2,3,1,224.940374,236.016115,B,A,C,B,A,A,A,A,B,A
2017,5,50,5008305,2,3,1,159.726085,195.910352,A,C,C,A,A,A,A,B,B,A
2017,2,28,2802205,2,2,1,223.58684,199.705664,B,C,C,B,A,A,B,E,A,B
2017,4,41,4101200,2,3,1,199.412423,255.576027,A,A,C,A, ,A,A,A,A,C
2017,3,31,3118601,2,3,1,251.197319,156.453219,A,F,D,A,A,B,A,A,B,B
2017,2,29,2927408,1,3,1,212.573511,240.13102,A,C,C,B,A,A,C,B,A,C
2017,2,23,2311959,2,3,1,286.171523,234.848245,B,A,C,B,A,A,A,B,B,A
2017,3,31,3157906,2,2,1,202.823419,188.015281,A,A,D,B,A,A,A,A,A,A
2017,4,43,4305108,2,3,1,186.408461,228.250044,A,B,C,A,A,A,C,D,A,A
2017,3,33,3304557,1,3,1,180.776928,147.409169,B,A,C,B,A,A,B,A,E,C
2017,2,29,2910800,2,3,2,148.51139,179.535465,B,F,H,C,A,A,A,C,C,B
2017,2,26,2600054,2,3,1,187.179768,180.855306,B,E,D,B,A,A,A,A,A,B
2017,4,42,4216206,2,3,1,233.180027,279.100716,B,A,D,C,C,C,C,D,B,B
2017,3,35,3527900,2,3,1,233.606064,213.999009,A,F,D,B,A,B,C,D,A,A
2017,4,43,4314902,1,2,1,212.45754,182.566506,B,F,D,A,A,A,B,B,C,C
2017,2,27,2703403,2,3,2,192.396614,267.500264,A,C,C,A, ,A,B,D,A,A
2017,2,23,2311306,2,3,1,211.341018,222.185503,A,D,D,A,C,C,C,C,E,C
2017,2,21,2111300,1,3,1,157.913017,201.193295,B,C,C,A,A,B,C,B,A,B
2017,4,42,4209102,2,3,1,252.665282,228.562258,B,C,C,B,A,A,A,A,A,B
2017,3,31,3114303,2,3,1,280.124585,299.857674,A,C,C,C,A,A,A,B,A,A
2017,1,11,1100288,2,3,1,163.886735,206.712606,B,E,C,A,A,A,A,B,D,A
2017,5,52,5208707,1,3,1,294.783111,200.966036,A,C,D,A,A,A,C,A,C,C
2017,3,35,3543907,2,3,1,273.755848,331.780185,A,A,D,D,A,A,A,C,A,A
2017,4,41,4117107,2,3,1,252.880256,276.545375,B,C,C,B,A,A,A,B,C,C
2017,4,41,4103701,2,3,1,257.64429,265.229638,A,A,C,B,A,A,A,D,A,B
2017,3,31,3167202,2,3,1,233.442492,233.370843,B,C,C,B,A,B,B,A,B,B
2017,3,33,3303401,2,3,1,254.870614,251.789154,A,A,C,B,C,B,B,D,E,B
2017,2,29,2924678,2,3,1,187.643765,183.478221,B,B,D,A, ,C,A,A,A,C
2017,5,51,5108600,2,3,1,156.01582200000001,138.215049,B,C,C,A,A,C,A,A,D,A
2017,2,26,2611101,2,3,1,191.630706,259.428461,A,C,C,A,A,A,C,D,E,C
2017,2,27,2704609,2,3,2,268.627317,274.490102,B,C,D,A,A,A,B, ,A,B
2017,4,42,4201307,2,3,1,228.732946,241.829756,B,A,D,A,A,A,A,A,E,B
2017,4,41,4105805,2,3,1,235.121847,262.095028,A,C,B,A,A,A,A,D,A,C
2017,2,21,2108306,2,3,1,190.50019,148.725713,B,C,C,A,A,A,A,A,A,A
2017,1,15,1504422,2,3,2,179.775661,248.654209,B,C,D,C,B,A,A,B,A,C
2017,3,31,3141405,2,2,1,264.247174,281.560538,A,C,C,D,A,A,A,B,E,B
2017,3,35,3548708,2,3,1,172.979289,251.422053,A,A,D,A,A,A,A,A,A,A
2017,3,35,3507902,2,3,1,222.4128,242.497334,B,C,C,C,A,C,A,C,B,B
2017,3,35,3550308,1,2,1,178.842876,203.197817,B,B,C,C,A,A,A,A,A,B
2017,3,35,3550308,1,2,1,213.451314,260.140529,A,A,C,B, ,B,A,B,B,B
2017,3,35,3547809,2,3,1,253.403974,293.997587,A,A,C,B,A,A,A,D,C,B
2017,2,22,2211001,1,2,1,127.954018,212.533624,A,C,C,A,A,B,A,A,A,A
2017,3,33,3300704,2,3,2,267.609412,248.058117,A,C,D,B,A,A,A,B,D,B
2017,2,28,2800308,1,3,1,154.711817,164.604612,B,F,E,A,A,C,A,E,A,A
2017,4,42,4216602,2,3,1,294.783111,285.596019,B,C,D,E,A,C,C,B,B,A
2017,3,33,3306305,2,3,1,263.647813,219.439625,B,F,C,A,A,B,A,A,A,A
2017,2,26,2608800,2,3,1,156.550228,179.526075,A,C,D,A,A,A,C,E,E,C
2017,2,29,2918605,2,3,1,272.639822,263.336173,B,C,D,A,A,A,A,B,D,B
2017,2,25,2508901,2,3,1,183.66641,203.763671,A,A,D,A,A,A,A, ,A,C
2017,2,23,2304400,1,3,1,238.028849,221.257131,A,A,D,A,A,B,A,A,B,B
2017,1,15,1502103,2,3,2,113.032531,150.623146,A,B,D,A,A,A,A,D,A,A
2017,3,33,3303401,2,3,1,286.465391,310.381249,A,D,D,C,A,A,B,B,B,C
2017,4,41,4109807,2,3,1,198.325266,193.35652,B,F,D,A,A,A,A,B,B,B
2017,4,42,4202909,2,3,1,273.255049,260.597952,A,A,D,B,A,A,B,B,B,B
2017,4,41,4110607,2,3,1,273.314605,272.411131,A,C,D,A,B,A,B,B,E,C
2017,3,35,3553500,2,3,1,264.895568,286.45106,A,A,D,A,A,A,A,C,E,C
2017,5,51,5103403,1,2,1,246.956838,200.856711,B,D,C,B,A,A,B,A,B,A
2017,2,27,2707701,2,3,1,107.46105,143.8865,A,C,D,A,A,B,A,A,B,A
2017,3,35,3533502,2,3,1,284.420876,268.275099,B,A,D,B,C,C,A,B,B,A
2017,3,35,3524402,2,2,1,249.852656,300.904034,A,F,C,B,A,A,A,D,A,C
2017,3,35,3506003,2,3,1,170.566916,238.87171,B,C,C,A,A,A,A,A,A,B
2017,1,11,1100379,2,3,1,248.958546,253.606213,B,C,D,B,C,C,A,D,A,C
2017,4,43,4304606,2,3,1,191.392482,214.529483,B,F,C,C,A,B,A,A,D,A
2017,3,31,3118700,2,2,1,124.535915,190.503887,B, ,C,A,B,A,A,B,C,A
2017,2,23,2305803,2,3,2,136.752097,142.730199,A,E,H,D,A,B,A,A,E,C
2017,4,42,4217709,2,3,2,228.727547,283.858215,A,A,D,B,A,B,A,B,D,B
2017,3,35,3550308,1,2,1,192.717202,235.722792,B,A,D,B,A,A,B,B,B,A
2017,3,31,3131901,2,3,1,253.692498,279.566746,B,C,E,C,A,A,B,B,A,B
2017,2,26,2604106,2,3,1,232.159808,206.997713,A,F,D,B,A,A,A,B,E,A
2017,1,13,1302603,1,3,1,230.91894,271.203969,A,C,C,A,A,B,C,E,C,A
2017,2,21,2111300,1,2,1,195.636379,168.855223,A,B,E,B,B,C,A,A,A,A
2017,4,41,4119152,2,3,1,196.633514,244.707372,A,C,C,C,A,C,C,B,A,B
2017,2,21,2103406,2,3,1,182.797697,169.334556,B,C,C,A,A,A,A,C,E,A
2017,2,26,2616407,2,3,1,158.462408,183.02717,A,C,C,A,A,A,B,B,C,A
2017,3,33,3304557,1,3,1,190.230288,164.993455,A,B,D,A,C,B,C,D,C,A
2017,3,35,3538709,2,3,1,196.340583,183.644836,B,A,C,C,A,A,A,A,A,A
2017,2,22,2211001,1,3,1,287.082657,280.727965,B,F,C,A,A,A,A,D,E,B
2017,3,33,3304557,1,3,1,231.024113,248.657059,A,A,D,A,A,A,A,B,E,B
2017,2,21,2100303,2,3,1,132.635907,190.806432,A,F,D,A,A,A,C,C,B,A
2017,3,33,3304904,2,3,1,184.924191,232.947179,A,A,E,A,A,B,A,C,B,A
2017,3,35,3518800,2,3,1,227.199146,226.166993,A,A,D,B,A,A,A,A,E,C
2017,2,23,2301703,2,3,1,128.154007,130.320034,A,D,H,C,A,A,C,B,E,B
2017,1,13,1302603,1,2,1,189.785134,235.650524,B,A,D,B,A,B,A,B,A,A
2017,3,31,3170206,2,2,1,241.101901,286.912899,A,C,D,B,A,A,A,A,A,C
2017,1,11,1101435,2,3,2,160.332828,210.292566,B,C,E,A,A,A,A,B,A,C
2017,3,33,3304557,1,3,1,204.370055,196.423835,B,A,C,C,B,A,C,B,E,B
2017,5,51,5107909,2,3,1,256.548538,225.584315,B,C,D,B,A,C,A,C,E,A
2017,2,29,2932705,2,3,1,139.76609,139.592739,A,C,E,C,A,B,A, ,A,A
2017,2,23,2313005,2,3,1,203.197337,217.576118,A,C,D,A,A,A,B,C,A,B
2017,1,12,1200401,1,3,1,251.687485,305.681598,A,C,D,C,A,A,A,B,B,B
2017,1,16,6305757,2,2,2,169.221701,182.920863,B,B,D,A,A,B,C,E,A,B
2017,5,50,5007703,2,2,1,259.118092,236.916988,B,A,C,E,A,A,A,D,A,B
2017,3,33,3302254,2,3,1,276.193564,244.268562,A,A,D,C,A,A,B,D,B,C
2017,4,43,4321600,2,3,1,299.965523,298.062244,A,C,F,B,A,C,C,E,A,A
2017,2,25,2511202,2,3,1,109.680596,127.65425,A,A, ,C,A,A,A,C,C,C
2017,3,31,3127701,2,2,1,268.994184,242.630302,B,C,C,E,A,B,B,C,B,B
2017,3,33,3300456,2,3,1,247.528487,227.983717,B,B,D,A,A,A,B,A,B,C
2017,1,12,1200203,2,2,1,221.896135,237.132788,A,F,D,B,A,B,A,D,D,C
2017,1,15,1503606,2,3,1,168.05576,174.565128,A,C,G,A,A,B,A,A,D,A
2017,3,35,3518800,2,3,1,137.671716,179.979194,A,C,C,A,A,B,A,A,E,A
2017,3,35,3550308,1,2,1,202.469664,223.449061,B,A,C,B,A,A,A,A,B,B
2017,3,35,3550308,1,2,1,240.019152,255.523208,B,A,C,B,A,A,A,C,E,C
2017,3,35,3522109,2,3,1,245.695751,282.091794,B,C,D,A,A,B,A,A,A,B
2017,2,22,2202208,2,3,2,169.214649,158.346963,B,C,E,A,A,A,C,A,D,A
2017,2,22,2204659,2,3,1,166.343348,151.820751,B,C,C,A,A,C,B,C,A,B
2017,2,29,2927408,1,3,1,268.236925,240.166344,B,C,D,A,A,B,A,A,A,A
2017,1,15,1501576,2,3,1,227.758675,227.031591,A,B,D,A,A,C,A,D,A,B
2017,1,17,1708254,2,3,1,212.598689,211.816582,B,A,C,B,A,B,A,D,E,B
2017,3,31,3152105,2,3,1,218.437374,269.424133,A,A,D,D,A,A,A, ,A,B
2017,1,15,1507706,2,3,2,237.257432,238.291715,A, ,D,B,B,B,C,B,C,A
2017,2,23,2304400,1,3,1,153.576123,196.459662,B,F,E,A,A,A,A,D,D,B
2017,2,26,2600906,2,3,1,191.358875,174.386105,A,C,D,A,A,C,A,D,B,B
2017,1,15,1502764,2,3,1,232.307568,227.266618,A,A,D,A,A,B,A,C,C,C
2017,2,26,2602803,2,3,1,159.376683,194.667921,A,A,D,B,A,A,A,D,E,A
2017,4,43,4316907,2,3,2,130.417628,155.592533,A,B,E,A,A,B,B,E,C,C
2017,1,15,1505536,2,3,1,210.972113,248.091597,B,C,D,B,A,A,A,C,C,A
2017,5,52,5205109,2,3,1,238.845002,188.536589,A,F,B, , ,C,C,A,A,A
2017,3,31,3131604,2,3,1,201.772182,182.680414,A,A,D,A,A,B,A,B,A,B
2017,4,41,4119103,2,3,2,260.117045,230.244003,B,A,C,A,A,A,A,D,A,B
2017,2,21,2101707,2,3,1,234.22636,237.177222,A,F,D,A,B,A,C,D,A,C
2017,3,35,3518800,2,3,1,230.980479,315.047867,A,F,C,E,A,A,B,A,A,C
2017,3,35,3543402,2,3,1,200.959665,256.741214,A,A,C,B,B,A,B,B,A,B
2017,3,33,3304557,1,3,1,244.468492,198.664446,B,B,C,B,A,B,A,D,A,B
2017,2,29,2923100,2,3,2,150.999461,182.163131,B,C,F,A,A,A,A,C,C,B
2017,2,26,2604908,2,3,1,224.866604,236.628248,A,C,D,A,B,B,B,D,A,B
2017,3,35,3552502,2,2,1,134.45206,169.225119,A,B,D,A,A,B, ,B,A,B
2017,4,41,4106902,1,3,1,227.570476,283.552931,A,A,D,A,C,B,B,D,A,A
2017,2,29,2903706,2,3,2,182.368961,265.39955,A,D,D,C,C,C,A,A,C,C
2017,3,35,3550308,1,3,1,187.046993,201.432458,A,C,D,B,A,A,A,D,A,A
2017,3,35,3534401,2,3,1,179.138892,194.089324,B,C,D,B,B,B,A,D,E,C
2017,2,29,2914901,2,3,2,143.272893,202.755765,A,F,D,A,A,A,C,A,C,A
2017,4,42,4211306,2,3,2,211.211383,201.735841,B,C,D,B,A,A,A,B,C,C
2017,4,41,4106902,1,3,1,250.434001,261.765208,B,C,B,B,A,A,B,B,C,A
2017,2,23,2307700,2,3,1,183.839348,211.448978,A,E,D,A,A,A,A,C,B,A
2017,3,35,3552809,2,3,1,117.921406,144.992497,B,A,D,A,A,A,B,D,E,C
2017,3,35,3526704,2,3,1,302.169644,282.183569,B,C,D,B,A,A,A,A,E,A
2017,3,31,3168606,2,3,1,191.671475,210.123827,A,F,D,B,A, ,A, , ,B
2017,3,35,3548708,2,3,1,164.632314,194.510808,A,C,D,A,A,B,B,D,A,A
2017,3,35,3550308,1,2,1,323.300317,307.0262,A,F,D,B,A,A,A,D,B,B
2017,2,26,2611101,2,3,1,295.981612,351.709042,A,C,D,D,A,A,B,C,B,A
2017,4,41,4115101,2,3,1,252.589088,255.290808,A,A,C,B,A,C,A,D,B,B
2017,3,32,3204906,2,2,2,166.722446,169.451259,A,B,G,A,A,A,A,B,C,A
2017,3,35,3549904,2,3,1,191.80717,228.387874,A,A,D,A,A,B,A,A,E,B
2017,4,43,4311254,2,3,2,249.862793,246.889465,B,A,D,A,A,A,A,B,A,C
2017,5,52,5200803,2,3,1,142.924427,161.081551,A,C,D,B,A,A,A,A,A,C
2017,3,35,3550308,1,2,1,231.280408,305.193211,B,C,C,B,A,B,A,B,E,C
2017,2,24,2406502,2,3,1,138.216424,181.252924,A,A,F,B,A,C,B,A,B,A
2017,2,27,2704302,1,3,1,180.965237,164.898102,B,C,D,B,A,A,A,A,A,C
2017,1,15,1504422,2,3,1,177.260484,197.383674,B,C,E,A,A,A,C,A,B,A
2017,2,26,2609006,2,3,1,255.787037,231.960736,B,C,D,A,A,A,A,C,A,B
2017,3,35,3548708,2,3,1,248.764782,255.925018,B,F,C,D,A,A,B,D,E,B
2017,3,35,3507605,2,3,1,173.78525,145.47591,B,F,D,B,A,A,B,C,C,C
2017,4,42,4205001,2,3,1,232.02841,221.603384,A,E,C,C,A,A,A,B,B,B
2017,3,35,3539301,2,3,1,177.184069,207.52679,B,C,D, ,B,A,A,B,A,A
2017,4,41,4105805,2,3,1,208.595771,231.585363,A,A,C,B,A,B,C,A,B,A
2017,1,16,1600303,1,3,1,104.093413,187.372407,B,C,D,A,A,C,A,A,A,B
2017,2,26,2601607,2,3,1,167.820236,176.503529,B,B,E,B,A,C,A,C,A,A
2017,1,13,1300300,2,2,1,223.902029,209.236145,A,C,C,A,A,A,C,B,C,C
2017,3,35,3506508,2,3,1,295.070533,311.163685,A,C,D,B,A,A,A,A,A,B
2017,4,42,4204202,2,3,1,304.083422,268.196011,B,C,D,C,A,A,A,B,B,B
2017,2,23,2304400,1,3,1,148.015384,146.093185,A,C,D,A,A,B,A,C,A,A
2017,3,35,3550308,1,2,1,155.947947,205.746898,B,B,C,C,A,A,A,A,A,C
2017,3,35,3529203,2,3,1,189.557929,219.014284,B,C,D,A,A,A,A, ,E,A
2017,3,35,3534401,2,3,1,236.07017,200.12346,B,A,D,D,A,A,C,D,A,C
2017,3,35,3543402,2,3,1,222.621053,236.090452,A,B,E,B,A,B,B,D,A,B
2017,5,52,5221403,2,2,1,248.705557,259.961562,B,B,D,B,A,B,A,B,A,A
2017,2,29,2930204,2,3,1,184.826511,161.310206,A,C,C,B,A,B,B,C,A,A
2017,4,43,4315602,2,2,1,219.700995,210.908834,B,C,D,B,A,B,C,A,A,B
2017,3,33,3300407,2,3,1,179.823923,195.231931,A,F,F,B,A,A,A,A,E,C
2017,5,52,5215603,2,3,2,117.796014,194.505442,B,A,D,A,C,A,A,A,A,A
2017,2,29,2928406,2,3,1,254.214342,232.864626,B,C,D,B,C,A,C,D,A,C
2017,1,15,1502400,2,3,1,202.617425,212.251089,B,A,C,A,A,A,A,D,E,A
2017,2,27,2702553,2,3,2,209.16786,217.514469,A,A,D,A,A,A,A,E,A,B
2017,5,51,5108402,2,2,1,189.59148,190.652672,B,C,D,B,A,A,B,E,A,B
2017,3,35,3515707,2,3,1,278.965752,277.638685,B,C,C,B,A,A,A,A,A,C
2017,5,51,5108402,2,2,1,163.822607,197.076992,B,D,C,C,B,B,C,D,A,C
2017,2,21,2103307,2,3,1,134.07781,118.029311,B,C,D,A,C,C,C,C,A,C
2017,1,15,1508308,2,3,2,135.420436,147.748492,A,C,D,A,A,A, ,B,A,A
2017,1,15,1504604,2,3,1,111.57432,175.60506,A,D,F,B,A,A,A,C,C,C
2017,2,27,2701357,2,3,1,141.835341,119.787963,A,C,D,A,A,B,B, ,E,B
2017,2,25,2502508,2,3,1,328.299158,283.471832,B,C,D,A,C,C,A,C,B,B
2017,2,26,2613800,2,3,2,142.248046,206.277205,A,C,H,B,A,A,A,D,C,C
2017,2,22,2210607,2,3,1,170.320042,153.515071,A,A,D,A,A,B,C,B,A,A
2017,1,17,1718204,2,3,2,180.858687,201.208106,A,A,C,A,A,B,A,B,A,A
2017,3,35,3503208,2,3,1,233.022184,156.173478,B,C,C,A,A,B,A,A,A,B
2017,1,15,1503903,2,3,1,150.466047,133.277297,A,B,D,A,A,A,A,A,A,C
2017,2,24,2407104,2,3,2,156.804153,154.683612,A,D,D,A,B,B,B,A,E,B
2017,4,43,6310391,1,3,1,179.519918,149.512454,A,A,C,C,A,A,A,D,A,C
2017,2,29,2918407,2,3,1,204.987596,242.689827,B,C,D,A,A,B,A,A,D,A
2017,4,43,4310330,2,3,1,172.332878,142.8668,B,C,D,A,A,B,B,B,A,C
2017,3,35,3548708,2,3,1,218.264656,252.148821,B,F,D,B,A,B,B,D,E,B
2017,4,43,4304606,2,3,1,152.945689,157.028407,B,A,F,B,A,A,A,B,D,B
2017,2,29,2924009,2,3,1,318.224896,239.081362,A,C,D,A,A,A,A,C,C,B
2017,3,31,3135308,2,2,1,266.494873,266.488109,A,A,C,C,B,B,A,B,A,B
