ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,IDADE,COMPUTADOR,MORA_MÃE,MORA_PAI,REUNIÕES_ESCOLARES,USO_TEMPO_TELAS,AFAZERES_DOM,BIBLIOTECA
2017,2,22,2208205,2,3,2,140.046129,147.625864,A,C,D,A,A,A,C,C,C,A
2017,2,24,2412203,2,3,1,274.762954,215.86721,A,C,C,C,A,A,B,C,A,B
2017,5,52,5200100,2,3,1,215.381565,197.905093,B,C,C,A,A,A,A,A,B,A
2017,2,29,2911402,2,3,2,222.268511,224.367931,A,F,D,A,A,A,C,A,C,A
2017,2,22,2203909,2,3,1,233.323986,296.695342,B,E,D,B,C,A,A,A,A,A
2017,4,42,4208450,2,3,1,249.464909,331.780185,A,A,C,B,A,B,B,D,C,B
2017,3,35,3516705,2,3,1,195.810805,212.943706,B,A,C,B,A,A,A,B,B,B
2017,3,35,3509502,2,2,1,170.577714,177.28591,A,A,D,B,A,A,A,D,A,A
2017,1,17,1715705,2,3,2,147.621467,153.832148,B,C,C,A, ,A,B,D,C,A
2017,2,26,2611002,2,3,1,203.739401,160.270274,B, ,G,A,A,A,B,A,A,A
2017,5,53,5300108,1,2,1,191.845736,202.016365,B,C,C,A,A,C,A,B, ,B
2017,3,31,3172004,2,2,1,276.803007,352.640544,A,C,C,A,A,A,A,D,E,B
2017,1,15,1500107,2,3,1,121.789291,171.433425,A,C,F,A,A,B,A,A,A,A
2017,3,35,3549904,2,3,1,212.458587,177.743445,A,A,C,B,A,B,A,A,E,A
2017,2,23,2313302,2,3,1,263.715413,265.516812,B,C,D,B,C,B,A,A,A,B
2017,2,25,2503001,2,3,2,156.712918,223.574204,A,C,D,A, ,C,A,A,E,C
2017,3,35,3550308,1,3,1,132.399722,152.784838,B,A,D,A,A,B,C,A,E,B
2017,2,28,2800308,1,3,1,165.472212,142.648932,A,A,E,A,A,A,B,C,B,C
2017,3,35,3530102,2,3,1,246.511684,278.128693,A,C,D,C,A,A,A,D,E,C
2017,3,35,3547809,2,2,1,184.325051,211.151295,B,A,D,B,A,A,C,B,A,A
2017,2,29,2913606,2,3,1,173.806901,195.150272,B,D,D,B,A,A,C,E,B,A
2017,1,15,1501402,1,3,1,297.216089,298.633687,A,F,C,B,A,A,A,D,C,A
2017,3,35,3529005,2,3,1,262.27092,223.494948,B,C,C,A,A,C,B,C,B,A
2017,2,26,2601201,2,3,1,220.381453,227.239287,B,C,G,B,A,B,A,C,E,A
2017,2,22,2211209,2,3,2,161.462848,148.124032,B,A,D,A,A,A,A,E,A,C
2017,3,35,3535309,2,3,1,305.750271,255.83587,A,A,C,A,A,A,B,A,E,B
2017,2,29,2914703,2,3,2,232.353075,284.538034,B,A,C,A,A,A,C,B,D,B
2017,3,31,3128204,2,3,2,231.523259,247.6643,A,C,D,A,A,A,A,A,A,A
2017,3,35,3505500,2,3,1,252.488102,266.897353,B,E,C,B,A,B,A,C,B,B
2017,1,13,1302603,1,2,1,193.549222,208.282677,A,C,D,A,C,C,A,B,A,C
2017,5,53,5300108,1,2,1,204.592907,193.062973,B,A,D,C,A,B,A,D,D,C
2017,2,24,2410801,2,3,2,155.977477,221.764354,A,A,E,A,A,A,B,A,E,A
2017,4,41,4117602,2,3,1,232.955026,203.661109,B,D,D,A,A,C,B,A,A,C
2017,1,13,1302603,1,3,1,116.53096,186.131318,A,C,C,B,A,A,C,A,A,B
2017,3,35,3547304,2,3,1,294.783111,260.206706,A,A,D,C,A,A,A,B,A,B
2017,3,35,3510609,2,2,1,147.783717,194.724764,B,C,D,A,A,B,B,C,B,B
2017,3,31,3169901,2,3,1,222.502547,247.091907,A,A,C,B,A,A,A, ,E,B
2017,3,35,3550308,1,3,1,239.298641,242.020404,B,B,D,A,A,A,A,C,A,C
2017,3,35,3550308,1,2,1,225.156119,233.997731,B,C,E,A,A,B,C,E,C,A
2017,2,21,2112209,2,3,1,187.747781,224.488826,A,B,D,B,B,B,A,B,C,A
2017,3,31,3170404,2,3,1,171.751037,229.91312,B,B,E,B,C,C,B,A,E,A
2017,4,41,4122206,2,3,1,192.647234,220.29746,B,A,B,B,A,C,A,D,A,B
2017,3,35,3550308,1,2,1,151.510397,182.673875,A,F,D,B,A,A,B,A,A,C
2017,3,35,3530607,2,3,1,171.721177,163.893214,B,A,C,A,A,A,B,D,D,A
2017,2,29,2918407,2,3,1,220.540287,195.613787,B,B,D,B,A,B,C,A,C,C
2017,5,51,5107107,2,2,1,228.12185,239.581599,B,C,D,A,A,A,A,D,C,A
2017,3,35,3550308,1,3,1,239.967915,255.621299,A,C,C,B,A,A,B,D,A,B
2017,2,21,2105302,2,3,2,259.430086,276.604006,B,C,D,A,A,A,A,E,A,A
2017,3,35,3547304,2,3,1,263.989778,255.51611,B,A,C,B,A,A,B,C,B,B
2017,4,42,4207106,2,2,1,259.588039,267.74088,B,A,C,D,A,B,B,C,B,B
2017,2,29,2908606,2,3,1,195.250946,164.31576,B,A,D,A,A,C,A,A,D,B
2017,4,41,4119301,2,3,1,125.712324,160.227236,A,B,E,A,A,A,C,A,A,A
2017,4,43,4301602,2,2,1,321.640024,309.207789,B,B,D,A,A,B,A,B,A,C
2017,3,35,3547809,2,3,1,204.050017,163.670036,B,A,C,B,A,A,B,D,A,C
2017,4,43,4318424,2,3,1,318.224896,241.949645,B,A,D,B,A,A,A,D,A,A
2017,3,32,3203346,2,3,1,199.953936,187.159737,B,C,D,A,A,B,A,D,C,A
2017,4,41,4113700,2,3,1,239.987197,208.438002,B,C,C,C,A,A,A,D,A,B
2017,5,50,5007935,2,3,1,298.096757,154.903269,B,C,C,B,A,B,A,A,D,C
2017,2,27,2700409,2,3,1,134.005252,202.643477,B,C,D,A,A,A,A,A,A,A
2017,2,29,2903904,2,3,2,131.517071,145.695399,A,C,E,A,A,A,A,A,A,A
2017,3,35,3550308,1,3,1,177.527632,193.179285,B,A,C,B,A,A,A,B,E,C
2017,5,53,5300108,1,2,1,247.513998,167.003846,B,C,G,A,A,A,C,B,E,A
2017,3,35,3509205,2,3,1,263.152028,246.894942,B,A,C,B,A,B,B,B,A,B
2017,2,29,2926509,2,3,2,146.344568,189.681823,A,C,G,A,A,B,A,A,A,B
2017,3,31,3122108,2,2,1,130.945808,180.983747,B,A,D,A,A,B,A,A,A,A
2017,4,41,4113700,2,3,1,332.323729,286.432784,B,F,D,A,A,A,B,D,D,B
2017,4,41,4112504,2,3,1,216.946878,229.902109,B,C,C,D,A,A,A,D,C,B
2017,2,29,2931509,2,3,2,146.033235,152.203893,A,E,E,C,A,A,C,D,D,B
2017,2,23,2311959,2,3,2,206.602272,209.836484,B,C,C,A,A,B,A, , ,A
2017,4,42,4204707,2,2,1,139.056212,145.444778,B,A,C,C,A,A,B,D,A,B
2017,2,29,2914802,2,3,1,175.698863,170.800388,B,F,C,A,A,B,C,D,D,C
2017,3,35,3505807,2,2,1,129.111695,154.550085,A,A,D,A,A,B,A,D,B,B
2017,3,31,3162906,2,3,1,263.538563,223.822757,B,C,D,B,A,B, ,B,A,A
2017,4,41,4117107,2,3,1,234.480891,270.580881,A,C,C,B,A,B,C,C,E,B
2017,3,35,3550308,1,2,1,174.904692,152.107031,A,B,D,A,A,A,C,A,B,A
2017,3,35,3531100,2,3,1,279.28959,259.221995,A,C,D,B,A,B,A,B,B,B
2017,3,35,3534401,2,3,1,321.759136,282.713988,B,A,D,C,B,A,A,B,B,C
2017,2,24,2410405,2,2,1,174.173823,179.742155,B, ,C,A,A,B,A,B,A,B
2017,3,31,3156700,2,3,1,328.201919,243.584328,B,A,D,A,A,A,A,C,A,B
2017,3,32,3205309,1,3,1,158.165951,190.705826,A,B,D,C, ,A,C,C,A,B
2017,5,51,5108402,2,2,1,266.22139,249.898372,A,A,C,A,A,A,A,D,E,C
2017,3,32,3201159,2,3,1,244.466123,206.684548,B,A,C,B,A,A,C,E,D,C
2017,4,41,4104659,2,3,1,201.678579,235.597538,A,E,C,A,A,A,B,B,A,B
2017,4,41,4101408,2,3,1,239.18311,265.956797,A,A,D,D,A,B,A,A,A,B
2017,4,41,4100509,2,3,1,274.757115,244.426346,A,A,D,B,A,A,A,D,B,C
2017,2,26,2600500,2,3,1,176.152446,187.575241,B,A,F,A,A,A,A,B,B,B
2017,2,22,2202604,2,3,1,161.447918,179.920842,A,E,E,A,A,A,C,A,C,B
2017,5,52,5209150,2,3,1,211.518584,181.779542,A,F,D,A,A,A,C,A,A,B
2017,3,35,3510609,2,2,1,292.314047,252.461315,A,E,D,A,A,A,A,D,A,C
2017,4,41,4107652,2,3,1,225.921476,272.273357,A,C,E,A,A,C,B,D,A,B
2017,3,35,3519071,2,3,1,237.194845,234.004997,B,A,D,B,A,A,A,A,A,A
2017,3,35,3552403,2,3,1,250.745884,263.375186,A,B,C,B,A,A,A,A,D,A
2017,1,15,1505650,2,3,2,182.756873,215.321366,A,C,C,A,A,A,C,B,A,A
2017,3,35,3524006,2,3,1,243.571737,248.241668,B,A,C,B,A,A,A,A,A,B
2017,1,11,1100502,2,2,1,178.295964,220.983259,B,A,C,B,B,A,C,A,C,A
2017,5,52,5201405,2,3,1,205.899281,208.167427,A,A,E,B,A,A,C,A,A,B
2017,4,42,4217402,2,2,1,247.995844,312.963418,A,C,D,C,A,C,B,B,A,B
2017,3,35,3527207,2,3,1,267.52264,295.533284,A,A,C,A,A,A,A,D,A,C
2017,2,29,2924603,2,3,1,193.473249,213.705239,A,A,C,D,A,A,C,B,C,B
2017,2,29,2903953,2,3,2,177.469894,167.282357,B, ,D,A,A,B,C,A,A,A
2017,4,41,4101903,2,3,1,329.610766,258.197992,B,A,C,B,A,B,C,B,D,C
2017,4,41,4119905,2,3,1,164.310403,151.007294,A,C,C,B,A,A,A,A,E,B
2017,3,35,3502101,2,3,1,320.236465,284.532668,A,A,D,B,A,B,A,D,A,B
2017,2,23,2305233,2,3,1,257.035949,289.254284,A, ,E,A,A,B,A,D,A,C
2017,4,42,4209102,2,3,1,254.926589,307.979779,A,C,C,A,B,B,C,D,A,B
2017,3,31,3118601,2,3,1,165.228424,187.157893,A,A,D,A,A,B,A,A,A,C
2017,3,31,3171105,2,3,1,261.162772,249.558994,A,F,D,A,A,A,C,A,E,C
2017,2,23,2309706,2,3,1,214.311707,238.278245,B,F,C,A,A,A,B,D,E,C
2017,3,35,3510005,2,2,1,246.335275,315.827062,B,A,C,B,A,A,A,B,D,C
2017,1,15,1503044,2,3,2,176.130629,213.91383,A,B,D,A,A,A, ,B,D,C
2017,3,35,3504008,2,3,1,190.023578,270.471332,B,C,C,B,A,B,A,D,B,A
2017,3,32,3203502,2,3,1,171.409404,178.994483,A,A,D,B,A,A,A,A,A,A
2017,4,43,4316808,2,2,1,213.326858,215.83714,B,A,C,A,A,A,A,B,A,C
2017,3,33,3304409,2,3,1,238.010668,265.40581,B,A,D,B,A,A,A,A,A,B
2017,2,22,2211001,1,3,1,200.982309,261.554829,A,F,E,A,A,A,C,D,D,C
2017,5,52,5219456,2,3,1,227.034748,216.841134,B,F,C,B,A,A,A,D,A,A
2017,2,23,2307304,2,3,1,236.754264,231.335412,A,C, ,B,A,B,B,A,B,A
2017,3,35,3501608,2,2,1,328.299158,281.908132,A,A,C,C,A,A,A,D,E,B
2017,4,42,4202404,2,3,1,221.317985,246.527785,B,F,C,C,A,A,C,A,E,B
2017,3,33,3304904,2,3,1,268.931047,261.518722,B,F,D,B,A,B,A,C,A,B
2017,4,41,4106902,1,3,1,276.418124,239.275532,A,A,C,B,A,C,A,A,E,A
2017,5,51,5107354,2,3,1,198.107647,201.932415,B,C,D,A,A,C,A,A,A,C
2017,2,27,2704302,1,3,1,299.356797,250.685448,B,C,C,A,A,A,B,A,B,B
2017,3,35,3536570,2,3,1,256.502645,250.340313,B,C,C,A,C,C,A,A,A,A
2017,4,41,4106407,2,3,1,259.722522,244.57787,A,C,D,A,A,C,A,A,B,C
2017,3,35,3512100,2,3,1,207.068252,245.016401,A,A,D,A,A,A,A,B,B,B
2017,5,53,5300108,1,2,1,254.223267,263.241045,A, ,D,B,A,A,A,D,A,C
2017,3,35,3547304,2,3,1,207.043625,203.704872,B,F,D,B,C,C,A,A,A,B
2017,2,27,2706307,2,3,1,138.402694,119.476252,A,C,E,B,B,B,A,C,B,A
2017,3,31,3146909,2,3,1,235.805336,284.634951,A,C,D,A,A,A, ,A,A,B
2017,3,35,3524709,2,3,1,215.930625,169.168164,B,C,C,A,A,A,A,A,A,A
2017,2,29,2928604,2,3,2,139.117421,171.586458,B,A,D,A,A,B,C, , ,A
2017,2,29,2924009,2,3,1,238.515764,206.582321,B,C,E,A,B,B,C,E,D,C
2017,3,31,3164407,2,3,1,229.359688,245.168931,A,A,C,B,B,A,A,A,E,A
2017,4,43,4314407,2,3,2,169.849931,149.234613,A,A,F,B,A,A, ,A,A,B
2017,5,52,5208707,1,3,1,222.205815,208.079174,B,F,D,A,A,C,A,E,D,C
2017,3,33,3303203,2,3,1,243.621486,137.053942,B,C,D,A,A,B,A,A,A,A
2017,2,26,2604106,2,3,2,286.855672,236.1962,B,C,C,B,A,A,A,A,E,A
2017,4,41,4115200,2,3,1,223.608381,229.813576,B,A,C,C,A,A,A,A,B,B
2017,2,28,2803005,2,3,1,269.498398,264.995113,B,F,D,B,A,A,B,D,A,A
2017,3,32,3205200,2,3,1,294.113121,306.9138,A,A,C,A,A,A,A,A,A,C
2017,2,24,2412302,2,3,1,232.036784,270.267996,A,C,C,A,A,A,A,D,E,A
2017,4,41,4119905,2,3,1,242.080304,207.563231,A,F,C,B,A,A,A,D,E,A
2017,3,35,3552403,2,3,1,221.952771,193.753299,B,A,C,B,A,A,B,B,B,B
2017,4,42,4215505,2,2,1,191.208305,171.46573,A,F,D,C,B,A,A,D,E,C
2017,2,26,2609105,2,3,1,166.508023,169.321757,B,C,C,A,A,A,C,A,A,A
2017,3,35,3510005,2,2,1,125.676679,188.784583,A,A,C,A,A,B,A,C,B,B
2017,3,32,3203908,2,3,1,189.730756,171.250433,A,C,E,A,A,A,A,A,A,A
2017,3,31,3167202,2,3,1,266.535807,248.854024,A,A,D,A,A,A,A,D,A,B
2017,3,32,3205002,2,2,1,266.302487,197.156136,A,C,C,A,A,B,A,A,E,B
2017,2,29,2929057,2,3,1,171.263351,207.256886,A,C,D,B,A,C,C,A,B,C
2017,1,12,1200401,1,3,1,314.740241,315.296364,A,A,C,C,A,A,C,B,C,B
2017,1,13,1302603,1,3,1,188.001761,172.320827,A,C,D,A,A,A,A,A,D,B
2017,2,23,2307650,2,3,2,166.943866,190.098779,A,B,C,A,A,A,B,C,E,C
2017,3,33,3304805,2,3,1,164.278559,178.266877,A,C,E,A,B,A,A,C,E,A
2017,5,50,5002704,1,3,1,189.076688,221.791574,B,C,C,D,A,A,C,A,D,C
2017,2,26,2608305,2,3,1,165.008106,198.032975,A,F,D,C,A,B,C,D,A,B
2017,3,35,3549805,2,2,1,243.16939,285.221876,A,C,C,E,A,A,A,D,A,A
2017,3,35,3530607,2,2,1,219.971558,225.157242,A,C,D,C,C,C,C,B,E,B
2017,4,41,4119905,2,3,1,216.103839,228.204659,A,D,C,A,A,C,A,A,B,B
2017,2,29,2909505,2,3,2,171.334862,151.204985,B,B,D,B,A,A,C,B,E,C
2017,2,26,2605202,2,3,1,153.237299,128.574182,B,F,C,B,A,B,A,B,C,A
2017,1,11,1100205,1,2,1,193.81648,230.498928,A,B,C,A,A,A,A,A,A,B
2017,2,29,2921005,2,3,1,199.902369,205.371078,B,A,G,B,A,B,A,A,B,C
2017,2,29,2922409,2,3,1,168.322963,210.817618,A,B,D,C,A,A,B,A,A,A
2017,3,35,3550308,1,3,1,217.512356,233.619899,A,A,D,A,A,A,B,A,B,A
2017,2,21,2108603,2,3,1,240.406513,235.020226,B,A,D,A,B,B,A,D,D,B
2017,4,42,4203808,2,3,1,157.534636,213.743526,A,A,C,B,A,A,B,B,B,B
2017,4,41,4128104,2,3,1,297.216089,279.691219,B,C,C, ,A,A,C,D,A,B
2017,3,35,3518602,2,3,1,240.300844,268.93977,A,C,C,B,A,A,A,D,A,B
2017,4,43,4310603,2,2,1,167.179941,174.87343,A,F,D,B,A,A,A,B,D,A
2017,3,35,3533908,2,3,1,196.117344,258.675536,A,C,C,C,A,B,B,B,E,C
2017,4,43,4305801,2,3,1,218.176672,222.495538,B,C,E, , ,A,A,B, ,A
2017,1,13,1302504,2,2,1,176.239549,213.69434,A,C,C,B,B,C,A,B,A,B
2017,2,21,2111300,1,2,1,242.76484,219.893582,B,C,C,A,A,A,A,A,A,C
2017,1,15,1501808,2,3,1,168.668399,223.578843,B,C,C,A,A,A,A,D,D,A
2017,2,21,2102804,2,3,1,197.337552,251.935256,A,D,C,A,B,C,C,B, ,B
2017,2,29,2914604,2,3,1,288.080949,316.440871,B,C,D,B,A,A,A,D,E,A
2017,1,15,1507003,2,3,1,264.379508,197.623563,A,C,D, , ,B, , ,C,C
2017,2,24,2409100,2,3,2,186.84122,171.035751,B,A,C,A,A,A,C,A,E,B
2017,3,33,3305109,2,3,1,231.304483,201.151375,A,D,D,C,B,B,B,D,C,B
2017,3,35,3541208,2,3,1,181.169468,288.014201,A,F,C,A,A,A,A,D,A,A
2017,1,11,1100304,2,3,1,247.389927,215.47289,B,C,D,A,A,A,C,B,A,C
2017,1,15,1504752,2,3,2,230.761043,175.045969,A,F,D,A,A,A,C,E,A,C
2017,3,33,3303906,2,3,1,209.973215,213.285656,B,A,G,B,A,A,A,B,A,C
2017,4,43,4320107,2,3,1,182.36268,203.272545,A,C,E,A,A,A,A,D,D,A
2017,5,51,5105150,2,2,1,276.773532,321.499406,A,C,D,B,A,A,A,B,A,B
2017,3,33,3304557,1,3,1,297.216089,254.667944,A,C,D,A,A,A,A,B,D,C
2017,3,35,3518800,2,3,1,232.43241,235.15079,A,C,D,A,A,A,A,A,B,C
2017,4,42,4205803,2,3,1,211.39264,232.221809,B,F,E,A,A,B,A,A,B,A
2017,3,31,3146255,2,3,1,243.489097,233.561827,B,A,D,A,A,B,A,D,A,A
2017,1,12,1200609,2,3,1,255.208998,263.075436,B,C,D,C,C,C,A,D,C,C
2017,3,32,3205200,2,3,1,246.027358,227.823809,B,C,D,A,A,B,C,A,A,A
2017,2,22,2211001,1,3,1,221.85465,252.330806,A,F,D,A,A,A,C,B,A,B
2017,2,26,2600500,2,3,2,150.057089,181.544123,A,A,E,A,A,B,B,A,D,C
2017,3,35,3517208,2,3,1,111.480221,181.787925,A,A,D,B,A,A,C,E,E,A
2017,3,32,3202306,2,3,1,202.32262,219.719198,B,C,D,C,A,B,C,D,D,B
2017,3,35,3555406,2,3,1,207.012828,185.267502,B,C,C,A,A,C,A,A,E,B
2017,5,52,5209705,2,3,1,182.552863,158.235569,A,C,C,A,A,B,C,A,A,C
2017,3,33,3304557,1,3,1,216.643423,187.974759,B,B,D,B,A,A,A,A,A,B
2017,5,50,5003702,2,3,2,200.939171,214.184013,B,F,D,A,A,B,C,B,A,C
2017,4,42,4215687,2,3,1,182.562008,169.120488,A,C,C,B,A,B,A,D,A,A
2017,5,52,5219738,2,3,1,205.305154,202.6086,A,A,D,B,A,A,C,D,B,A
2017,3,33,3300407,2,3,1,236.7076,198.920489,A,F,E,B,A,B,B,C,A,B
2017,3,35,3525904,2,3,1,279.157532,327.012514,B,F,C,B,A,A,A,A,A,C
2017,1,15,1505536,2,3,1,227.77096,209.412597,A,C,D,A,A,C,C,D,D,C
2017,4,43,4321600,2,2,1,229.894755,273.895911,B,A,C,C,B,C,A,A,A,A
2017,3,31,3170107,2,3,1,148.009159,214.277744,A,C,C,A,A,A,B,D, ,C
2017,1,15,1508084,2,3,1,162.231621,216.008898,B,C,D,A,A,A,C,D,A,C
2017,5,52,5215504,2,3,1,239.647492,236.799614,B,A,D,B,A,A,B,B,A,C
2017,3,35,3535002,2,3,1,227.140913,245.870715,A,B,D,A, ,A,B,D,E,A
2017,4,41,4114807,2,3,1,257.634979,300.90409,A,A,C,A,A,A,A,C,A,C
2017,2,29,2922904,2,3,1,151.326936,156.606755,B,C,G,A,B,A,C,E,D,C
2017,5,51,5107040,2,3,1,256.876068,201.606842,A,C,D,B,A,B,B,D,A,B
2017,2,29,2904605,2,3,2,220.527505,215.645318,B,B,D,C,A,B,A,D,C,A
2017,3,35,3550308,1,2,1,169.61931,206.502842,B,F,D,A,A,B,C,B,A,B
2017,3,33,3304557,1,3,1,238.210216,281.154256,A,C,D,C,A,A,B,D,E,B
2017,3,31,3139409,2,2,1,222.047036,258.681796,B,F,D,C,A,A,B,A,A,B
2017,3,31,3169000,2,3,1,231.182727,190.909945,B,A,D,A, ,B,A,A,A,A
2017,1,15,1500800,2,2,1,154.533921,202.117754,A,C,D,A,A,B,C,B,A,A
2017,3,31,3171204,2,3,1,120.051371,170.810616,A,A,C,B,A,A,A,E,A,A
2017,1,15,1504901,2,3,2,178.32351,132.818533,B,C,D,A,A,A,A,C,D,A
2017,2,27,2705705,2,3,2,130.294494,184.935726,A,C,E,A,A,A,B,C,E,A
2017,1,15,1502103,2,3,2,190.520685,218.491914,B,E,D,A,C,B,B,C,A,B
2017,3,31,3136900,2,3,1,212.255072,232.148534,A,C,C,C,A,A,A,C,E,C
2017,1,15,1502301,2,3,2,222.529598,185.29461,B,C,C,A,A,B,A,A,A,C
2017,2,23,2303808,2,3,1,268.423747,263.666665,B,A,C,B,C,B,A,A,A,C
2017,2,23,2307650,2,3,1,292.462358,255.608835,B,C,D,B,C,A,A,A,B,B
2017,2,27,2701803,2,3,1,176.014107,216.95549,A,C,D,A,C,C,A,A,A,A
2017,2,25,2507507,1,3,1,250.550468,241.645535,B,C,F,A,A,A,A,C,A,B
2017,1,14,1400100,1,3,1,225.415113,243.485007,A,C,C,B,A,A,A,D,A,C
2017,4,42,4220000,2,2,1,196.653237,229.31619,B,A,D,A,B,B,B,A,A,B
2017,3,32,3201209,2,3,1,247.018378,257.485867,B,A,D,C,A,A,A,D,A,A
2017,3,31,3149309,2,3,1,231.490313,248.24245,B,D,E,B,A,C,A,D,A,A
2017,4,43,4309209,2,2,2,234.497695,238.865171,B,A,C,D,A,A,A,B,A,B
2017,1,15,1507003,2,3,1,221.991006,151.551909,B,C,C,B,A,A,C,B,B,A
2017,4,41,4126256,2,3,1,271.060901,249.3959,B,C,C,C,A,A,A,A,A,C
2017,3,35,3545209,2,2,1,331.154592,316.162639,B,A,D,B,A,A,A,A,A,A
2017,3,35,3509205,2,3,2,168.603774,185.792946,B,A,C,B,A,A,A,D,D,B
2017,3,35,3519071,2,3,1,268.330033,262.347773,A,A,C,B,A,A,A,B,E,B
2017,5,52,5201108,2,3,1,196.892728,189.747217,A,A,G,A,A,A,C,A,A,A
2017,4,43,4306601,2,2,1,191.450771,184.027978,A,D,D,A,A,B,A,A,B,A
2017,2,23,2310803,2,3,2,188.986996,201.954157,B,C,C,A,A,B,A,C,B,B
2017,5,52,5222054,2,3,1,281.88311,295.71689,B,A,C,C,A,A,A,B,D,B
2017,1,11,1100015,2,2,1,227.1981,258.299045,A,A,D,A,A,A,C,D,D,C
2017,3,35,3508207,2,3,1,209.676317,234.714886,B,A,D,B,A,A,A,C,A,C
2017,3,32,3205002,2,2,1,111.120571,189.9676,A,C,D,B,A,A,B,A,E,A
2017,1,13,1302603,1,2,1,201.606737,263.598252,B,A,C,B,A,A,C,A,D,C
2017,3,35,3526803,2,3,1,241.822357,265.069059,A,C,D,B,A,C,B,D,A,B
2017,4,42,4208104,2,3,1,237.750076,348.342479,A,F,C,C,A,B,B,B,A,B
2017,3,35,3548708,2,3,1,230.164822,157.634783,B,B,C,A,A,C,A,D,A,B
2017,4,43,4316907,2,3,1,282.051531,269.744117,A,A,C,B,A,A,A,D,C,C
2017,2,26,2613008,2,3,1,240.068736,273.038523,A,C,F,B,C,A,A,B,D,C
2017,2,26,2607901,2,3,2,196.282569,206.515586,A,A,C,B,A,C,A,D,B,C
2017,3,32,3201704,2,3,1,184.923199,223.555703,A,C,D,B,A,B,A,B,A,B
2017,3,35,3554003,2,3,1,200.038119,241.453936,A,C,C,B,A,A,B,C,B,C
2017,3,31,3154606,2,2,1,252.527328,201.865679,B,C,D,A,A, ,A, , ,A
2017,3,31,3159357,2,3,1,204.710311,260.681511,A,C,D,A,A,B,A,A,B,A
2017,5,50,5002704,1,3,1,201.808654,237.673267,B,A,C,B,A,C,A,D,A,A
2017,2,29,2906303,2,3,1,182.405708,246.950778,A, ,E,A,A,A,A,D,A,A
2017,4,42,4207205,2,3,1,321.927005,292.891254,A,A,D, ,A,A,A, ,E,C
2017,3,31,3131901,2,3,1,295.521142,303.857329,B,F,C,C,A,A,A,D,B,B
2017,3,31,3131703,2,3,1,180.075865,216.060766,B,C,C,B,A,C,A,A,A,A
2017,5,52,5210562,2,3,1,213.593951,311.246965,A,C,D,A,C,C,A,B,A,C
2017,3,31,3126307,2,3,1,228.544471,252.030106,A,C,C,C,A,A,B,D,E,B
2017,2,26,2602902,2,3,1,138.946962,175.074195,B,A,E,A,A,A,A,A,A,B
2017,4,42,4200705,2,2,1,320.311998,300.566668,A,A,C,C,A,A,B,D,B,B
2017,3,31,3103405,2,2,1,255.46397,242.875445,B,C,D,B,A,A,A,D,A,A
2017,4,42,4204301,2,3,1,240.492514,286.189931,A,A,D,B,A,A,A,C,B,B
2017,2,29,2901353,2,3,1,122.323807,162.899393,A,B,F,A,A,A,A, ,D,A
2017,1,17,1702307,2,3,1,155.819524,203.271986,A,C,D,B,B,B,B,B,A,B
2017,3,33,3303302,2,3,1,223.128849,213.598876,B,A,D,A,A,A,A,D,E,C
2017,1,11,1100114,2,2,1,229.209063,219.174751,B,C,C,B,A,A,C,A,A,A
2017,2,27,2701803,2,3,2,167.740847,153.538043,B,A,E,A,A,A,A,A,B,A
2017,2,23,2309300,2,3,1,210.838181,209.884887,B,C,C,A,A,B,A,C,A,A
2017,3,35,3523305,2,3,1,177.66812,155.957901,B,A,C,C,A,A,B, ,A,C
2017,2,26,2611606,1,3,1,198.008149,198.480225,A,A,D,C,B,A,B,D,E,B
2017,2,23,2313252,2,3,1,222.744518,220.399799,A, ,E,A,A,B,B,B,B,B
2017,4,41,4106902,1,3,1,227.094194,169.219921,B,A,C,A,A,A,B,A,A,C
2017,5,51,5102504,2,3,1,284.114998,236.612878,B,C,C,B,A,A,B,B,A,C
2017,2,29,2921401,2,3,2,169.616996,182.636092,B,B,D,A,B,B,A,A,A,A
2017,1,14,1400100,1,3,1,204.045224,261.417893,B,C,D,A,A,A,B,A,A,C
2017,3,32,3205036,2,2,1,182.880503,237.713509,A,A,C,B,A,C,A,B,A,B
2017,3,35,3513504,2,3,1,221.891893,254.238914,B,C,D,C,A,A,A,A,A,B
2017,1,15,1500800,2,2,1,155.889879,178.98051,A,C,E,B,A,A,A,A,D,B
2017,3,35,3537305,2,3,1,324.062699,240.327929,A,F,C,B,A,A,A,C,E,A
2017,2,22,2203701,2,3,2,153.85484,147.682148,B,A,E,A, ,A, , , ,A
2017,1,16,1600402,2,2,2,196.415179,210.609531,B,C,C,B,A,A,A,B,A,B
2017,2,29,2931350,2,3,1,150.836109,125.539731,B,F,D,A,C,A,A,D,D,B
2017,3,35,3535804,2,3,1,179.405544,156.176328,A,F,D,B,A,B,B,C,E,A
2017,3,31,3101706,2,3,2,128.543021,172.233803,A,D, ,E,C,A,A, ,A,A
2017,3,35,3540200,2,3,1,225.591026,228.474004,B,C,D,B,A,C,B,B,E,B
2017,3,31,3147006,2,3,1,292.247494,272.938866,A,C,D,C,B,B,A,A,E,B
2017,3,31,3137908,2,2,1,260.109112,330.567601,A,A,D,B,A,A,A,B,E,A
