ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,IDADE,COMPUTADOR,MORA_MÃE,MORA_PAI,REUNIÕES_ESCOLARES,USO_TEMPO_TELAS,AFAZERES_DOM,BIBLIOTECA
2017,5,52,5208707,1,3,1,249.86384,178.454619,B,C,D,A,A,C,A,B,A,A
2017,1,13,1302603,1,3,1,276.234278,242.183722,B,A,D,B,B,A,A,B,B,B
2017,3,35,3557006,2,3,1,190.726404,229.070152,A,C,D,A,A,B,A,D,A,B
2017,1,16,1600303,1,2,1,221.163228,225.277858,B,D,D,A,A,B,B,C,E,C
2017,2,23,2309706,2,3,1,202.078005,184.314706,B,C,D,C,A,A,A,A,A,B
2017,3,31,3147006,2,3,1,172.453864,239.890571,B,C,C,A,A,A,A,D,A,C
2017,4,42,4204301,2,2,2,113.001183,163.075733,A,A,C,B,A,B,A,B,E,A
2017,3,31,3168606,2,3,1,278.921346,282.265004,B,A,C,C,A,A,A,D,A,B
2017,2,21,2112506,2,3,2,158.295806,193.489096,A,A,D,A,A,A,A,E,D,C
2017,3,35,3526803,2,3,1,226.866217,276.572371,B,C,D,A,A,C,B,B,A,A
2017,2,24,2408102,1,3,1,289.447099,282.328945,A,B,E,A,A,A,A,A,A,B
2017,4,41,4106902,1,3,1,172.000225,235.989622,A,F,B,B,A,A,C,A,B,C
2017,2,21,2107704,2,3,1,253.727923,270.039284,A,A,C,B,A,B,A,D,E,C
2017,2,21,2107902,2,3,2,178.780675,235.704068,A,B,D,A,A,A,B,D,A,B
2017,3,35,3502507,2,3,1,211.203119,246.591223,A,C,C,A,A,A,A,D,C,C
2017,2,26,2606002,2,3,1,234.41544,175.10996599999999,A, ,F,A,A,A,B,E,A,C
2017,2,29,2924678,2,3,1,154.099234,199.746689,A,A,E,A,A,A,C,E, ,A
2017,1,15,1500602,2,3,2,250.462649,314.321155,A,B,E,A,A,C,A,B,D,C
2017,1,15,1500107,2,3,2,151.755342,219.55739,B,F,C,A,A,A,A,E,A,A
2017,3,33,3304557,1,3,1,212.881924,242.552444,A,C,C,B,A,A,A,B,E,B
2017,1,14,1400100,1,3,1,196.994596,241.426884,A,F,B,A,A,A,A,B,B,B
2017,5,51,5103304,2,3,1,206.499633,201.508136,B,C,C,B,A,C,B,D,B,A
2017,3,35,3509502,2,2,1,273.486,278.088786,B,C,C,B,A,B,A,B,B,B
2017,3,33,3303906,2,3,1,212.529602,227.962422,B,C,C,B,A,C,A,D,E,C
2017,3,31,3170206,2,3,1,318.224896,259.857714,B,C,C,A,A,C,A,B,E,B
2017,2,22,2201929,2,3,1,187.08622,193.381839,B,D,D,A,A,B,A,B,D,A
2017,1,12,1200500,2,3,1,222.215952,199.435481,A,C,G,A,A,B,C,D,C,A
2017,2,26,2610905,2,3,1,230.338917,246.743027,A,A,D,A,A,A,B,A,E,A
2017,1,12,1200401,1,2,2,256.574211,260.97802,A, ,D,A,A,A,C,A,A,A
2017,3,31,3109600,2,3,1,292.490787,334.245037,A,C,D, ,A,C,A,B,A,C
2017,3,35,3518800,2,2,1,273.045309,309.174198,A,F,D,B,A,A,A,D,C,B
2017,3,35,3518701,2,3,1,162.085293,173.675042,B,A,C,B,A,A,B,B,B,C
2017,1,13,1303700,2,2,1,202.889586,205.341679,A,C,C,B,A,A,C,A,D,B
2017,3,32,3205309,1,3,1,221.882527,219.548503,B,C,E,A,A,A,A,D,E,C
2017,2,21,2111300,1,3,2,197.03823,198.369111,B,B,G,A,C,B,C,D,E,C
2017,1,15,1501501,2,3,1,180.219879,210.291839,A,B,E,A,A, ,A,E,A,C
2017,5,51,5107040,2,2,1,293.253719,262.856058,A,A,D,C,A,C,A,A,B,B
2017,3,31,3161106,2,2,2,251.317478,216.858349,B,C,C,A,A,A,A,A,E,A
2017,2,26,2602605,2,3,1,145.340436,260.697497,B,A,H,A,A,A,C,B,C,A
2017,2,23,2304400,1,3,1,211.677914,255.391694,B,C,C,A,A,B,A,D, ,A
2017,2,27,2707701,2,3,1,243.767098,241.15167,B,E,E,A,A,B,B,D,A,A
2017,2,21,2109908,2,3,1,194.464158,240.554125,A,A,E,B,A,A,A,D,A,C
2017,2,27,2704302,1,3,1,306.686528,217.5214,B,A,D,B,A,C,A,D,C,C
2017,3,35,3519808,2,3,1,267.209654,248.486644,A,C,D,B,A,A,A,D,C,B
2017,4,41,4106902,1,3,1,271.979693,317.923639,A,A,D,A,A,B,C,D,B,C
2017,3,31,3143302,2,3,1,240.388718,257.3363,B,C,D,B,A,A,A,B,A,B
2017,3,35,3550308,1,2,1,241.104491,274.769676,B,A,C,B,A,A,A,D,A,A
2017,3,35,3545803,2,2,1,234.069289,230.790071,A,F,D,C,A,A,A,A,A,B
2017,3,32,3201308,2,3,1,289.331347,278.682865,B,C,D,A,A,A,A,D,B,A
2017,2,25,2513653,2,3,2,128.409805,131.651501,B, ,D,B, , ,B, ,B,B
2017,2,26,2607208,2,3,1,121.634093,120.869089,A,C,F,A,A,B,C,B,A,C
2017,2,29,2920601,2,3,1,140.653203,184.968423,A,E,G,B, ,A,A,A,B,A
2017,3,35,3525300,2,3,1,191.372814,168.33045,B,C,D,A,C,C,A,C,D,B
2017,2,23,2308708,2,3,1,230.492187,254.719868,B,C,C,A,A,A,A,A,A,A
2017,4,41,4112207,2,3,1,218.151108,219.771234,A,A,G,A,A,A,A,D,A,C
2017,3,35,3510302,2,3,1,134.319946,154.9287,A,C,C,A,A,B,A,A,B,B
2017,3,35,3518800,2,3,1,172.940889,270.272299,A,A,C,B,A,A,C,B,B,C
2017,4,42,4206801,2,3,1,225.344869,251.259742,A,A,D,B,A,A,A,B,A,A
2017,4,41,4115200,2,3,1,291.656232,274.148041,B,F,C,C,A,A,B,D,B,B
2017,3,31,3170503,2,3,1,227.827707,204.428678,B,C,C,B,A,A,A,A,B,B
2017,2,29,2931608,2,3,2,193.455398,214.827166,B,A,D,A,C,A,C,B,D,A
2017,3,35,3550308,1,2,1,229.70022,229.037064,B,A,D,B,A,A,A,A,A,B
2017,5,53,5300108,1,2,1,224.348671,242.106143,A,F,D,B,A,A,A,E,C,C
2017,2,29,2904852,2,3,2,146.961283,192.06183,A,B,D,B,A,A,A,E,E,A
2017,3,33,3304557,1,3,1,245.693713,278.341251,B,A,D,B,A,A,A,D,D,B
2017,3,35,3503901,2,3,2,210.33044,252.278267,A,C,D,A,B,A,A,B,A,A
2017,3,35,3523107,2,3,1,147.693584,143.095008,A,C,E,B,A,B,B,A,E,A
2017,3,35,3543402,2,2,1,247.139638,236.045682,B,C,D,B,A,A,A,D, ,B
2017,2,29,2928802,2,3,2,155.182094,167.634423,A,B,G,A,A,B,C,A,A,A
2017,2,24,2412104,2,2,1,232.370816,290.296564,A,A,D,B,A,A,B,B,E,A
2017,3,33,3306206,2,3,1,205.54773,207.907193,A,A,E,B,A,A,A,D,A,C
2017,3,35,3509502,2,2,1,217.71262,283.359488,B,C,D,B,A,C,A,D,A,A
2017,3,35,3552809,2,3,1,213.764465,235.143357,B,A,D,B,A,C,A,D,A,B
2017,3,35,3516200,2,2,1,218.574666,297.464644,A,C,C,C,A,A,A,A,D,B
2017,3,32,3200904,2,2,1,238.182008,164.969142,B,C,E,A,A,A,C,A,A,B
2017,2,29,2904605,2,3,2,186.237341,175.505125,B,D,C,A,A,A,B,A,B,A
2017,3,31,3138203,2,3,1,148.209368,258.217889,A,F,D,B,A,B,B,D, ,B
2017,1,15,1502400,2,3,1,128.047236,129.781623,A,A,F,A, ,A,C, ,D,A
2017,4,41,4101606,2,3,1,222.200305,203.746624,A,B,B,B,A,A,A,D,B,B
2017,4,41,4113502,2,3,1,254.345189,313.344939,A,C,C,D,A,A,A,D,A,B
2017,1,16,1600501,2,3,1,161.31977,207.362578,A,C,E,A,A,B,A,A,A,B
2017,3,35,3506003,2,2,1,273.392011,299.162764,B,A,C,B,A,A,B,D,C,B
2017,3,35,3505708,2,3,1,218.098715,304.326265,A,C,D,C,B,B,B,D,A,B
2017,2,29,2933307,2,3,1,209.12037,204.303144,A,A,D,A,B,B,A,B,A,C
2017,3,35,3522208,2,3,1,132.33405,135.965662,B,A,D,B,A,A,B,E,C,C
2017,2,23,2303709,2,3,1,243.481825,263.799409,A,C,D,A,A,A,A,A,A,B
2017,2,23,2310506,2,3,1,135.324132,142.744396,A, ,D,A, , ,B,E,E,B
2017,2,21,2109908,2,3,1,243.184265,179.387462,B,C,C,A,A,A,A,D,B,A
2017,2,27,2700409,2,3,1,205.741218,194.802342,B,B,D,A,A,A,A,A,A,A
2017,3,31,3141603,2,3,1,161.239885,184.771011,A,F,C,A,C,C,C,D,A,B
2017,1,15,1507508,2,3,2,116.800973,170.822242,B,C, ,B,A,A,C,C,B,C
2017,4,43,4307708,2,2,1,324.987386,279.902827,B,C,D,B,A,B,C,B,D,C
2017,1,15,1506005,2,3,2,140.433932,144.863609,A,A,E,A,B,A,A,C,C,C
2017,1,16,1600303,1,3,1,187.677096,219.613953,B,B,D,B,A,A,A,A,A,A
2017,3,35,3550308,1,2,1,267.994845,291.76597400000003,A,A,D,B,A,A,B,B,A,B
2017,3,33,3304557,1,3,1,288.287328,286.349113,A,C,D,A,A,A,A,D,B,A
2017,3,35,3534401,2,3,1,244.1192,230.250374,B,B,D,A,B,A,C,D,B,C
2017,3,35,3550308,1,2,1,209.113152,222.210822,B,C,D,C,A,A,A, ,D,A
2017,3,35,3549706,2,2,1,231.344867,252.932375,B,C,C,C,A,C,B,A,E,A
2017,3,35,3550308,1,2,1,170.938521,162.775647,B,C,D,A,A,B,B,A,A,A
2017,3,35,3533403,2,3,1,277.880247,289.791074,B,A,C,C,A,A,A,B,A,B
2017,2,25,2504009,2,3,1,191.35276,194.005262,A,C, ,B,B,B,B,D,D,C
2017,2,26,2607000,2,3,1,222.333356,221.677889,A,C,D,A,A,A,A,A,E,A
2017,1,11,1100205,1,3,1,163.210464,157.128957,A,A,D,D,A,A,B,D,D,B
2017,3,35,3516309,2,3,1,318.242857,294.990626,B,C,D,A,A,A,A,D,A,A
2017,2,29,2919553,2,3,1,227.209669,185.680155,B,C,D,B,A,C,C,B,A,B
2017,3,35,3502101,2,3,1,254.463805,289.427662,A,C,D,B,A,C,A,D,B,C
2017,3,35,3509502,2,2,1,218.517589,229.572345,B,A,C,B,A,B,A,A,B,C
2017,3,31,3163409,2,3,1,324.987386,284.796033,B,C,D,B,A, ,A,C,B,A
2017,3,35,3552502,2,2,1,191.543328,228.119982,B,C,C,B,A,A,A,D,A,B
2017,4,43,4305108,2,3,1,264.345846,328.801683,A,A,C,A,A,A,B,D,A,A
2017,4,41,4105904,2,3,1,133.709236,248.246139,B,C,C,B,A,A,A,A,B,C
2017,1,17,1718204,2,2,1,255.735635,271.767307,A,A,C,B,A,B,C,D,A,B
2017,4,42,4208203,2,2,1,132.053515,124.971865,A,B,D,B,A,B,A,A,A,B
2017,5,52,5207501,2,3,1,259.89276,271.462303,B,C,D,B,A,A,A,D,D,C
2017,3,35,3548906,2,2,1,318.242857,277.341561,B,C,D,B,A,A,C,D,A,C
2017,4,42,4209102,2,3,1,303.751429,268.245364,A,F,D,A,A,B,B,D,A,B
2017,4,41,4108403,2,3,1,238.440837,200.485195,A,A,C,A,A,A,A,B, ,A
2017,2,22,2211209,2,3,1,141.330356,167.59474,A,A,F,A,A,B, ,A,A,C
2017,3,31,3143906,2,3,1,240.930231,225.135053,B,C,E,A,A,A,A,D,E,B
2017,2,21,2102903,2,3,1,199.177781,188.02931,A,E,H,A,C,A,A,C,E,A
2017,3,35,3543303,2,2,1,268.021345,259.148832,B,C,C,C,B,A,A,A,B,B
2017,4,43,4314407,2,3,1,216.631799,223.750432,B,B,C,B,A, ,A,B,C,B
2017,2,21,2111300,1,3,1,151.383076,131.552795,B,B,D,B,A,A,C,B,A,B
2017,2,21,2105401,2,3,2,166.375358,193.38346,A,C,C,A,A,B,A,A,A,C
2017,1,13,1304203,2,3,1,136.05434,229.384546,A,C,D,B,C,C,C,C,A,C
2017,2,29,2924108,2,3,1,244.999812,200.724023,A,B,C,A,A,B,A,B,A,B
2017,3,35,3550308,1,3,1,320.311998,253.890705,B,A,D,B,A,A,A,D,A,B
2017,3,35,3541000,2,3,1,265.590516,252.432027,B,C,D,B,A,A,A,D,A,A
2017,5,52,5210000,2,2,1,230.338091,222.43836,A,A,D,A,C,C,A,D, ,A
2017,2,22,2202604,2,3,1,235.826326,305.27392,B,C,E,A,A,C,A,B,B,A
2017,3,31,3127008,2,3,1,262.416201,301.08669,A,C,D,A,A,A,A,D,A,A
2017,3,31,3115706,2,3,1,152.19686,253.995392,A,C,D,A,B,A,B,A,A,A
2017,2,29,2932804,2,3,1,259.84863,231.20278,A,C,C,A,A,A,C,B,E,C
2017,3,35,3510401,2,3,1,280.962996,259.549356,B,A,D,D,A,A,A,A,E,A
2017,5,50,5004403,2,3,1,180.969314,186.988259,A,F,F,B,A,B,C,D,A,C
2017,3,31,3104502,2,3,2,167.237734,203.011528,B,F,C,A,A,C,A,C,A,B
2017,3,35,3556503,2,3,1,256.306458,188.170773,B,C,D,A,A,C,B,D,A,A
2017,4,41,4113700,2,3,1,284.644335,275.329661,B,A,D,A,A,A,B,D,E,B
2017,2,23,2302206,2,3,2,189.75048,132.620227,A,C,D,A,A,A,B, ,E,B
2017,2,21,2102705,2,3,1,143.068882,179.242645,B,C,E,A,B,B,B,A, ,C
2017,5,51,5106281,2,3,1,217.368122,259.86593,A,C,D,A,C,B,B,B,A,A
2017,5,51,5105507,2,3,2,213.014369,270.057449,B,F,C,A,A,A,B,B,B,B
2017,1,15,1506807,2,3,2,199.683317,206.81964,B,C,D,A,A,B,A,A,E,B
2017,2,22,2209872,2,3,1,226.85327,179.546084,A,B,D,A,A,B,C,D,E,A
2017,3,35,3520509,2,3,1,272.806534,323.872315,A,C,C,B,A,A,B,B,C,A
2017,4,42,4209706,2,3,1,164.152396,201.62864,A,C,D,A,A,A,A,D,A,A
2017,3,35,3550308,1,3,1,149.479546,256.535977,B,C,D,A,A,B,B,E,A,A
2017,4,41,4100400,2,3,1,158.77038,185.789201,B,E,E,A,A,B,A,A,B,B
2017,4,43,4301602,2,2,1,240.962515,262.021977,A,B,G,A,A,B,C,A,A,C
2017,3,32,3202256,2,2,1,232.957284,191.19181,B,C,C,A,C,C,A,E,B,B
2017,4,43,4313060,2,3,1,290.66031,209.842521,B,C,D,C,A,A,A,E,D,C
2017,1,15,1504208,2,3,1,195.299318,184.423249,B,C,D,A,A,B,C,B,A,C
2017,1,13,1302603,1,2,1,157.062486,197.728194,B,C,C,B,A,A,A,B,C,C
2017,3,35,3518404,2,3,1,259.690292,251.537526,A,C,D,B,A,C,B,D,D,C
2017,3,31,3114550,2,3,1,251.887584,232.541569,B,A,D, ,A,A,B,D,B,B
2017,3,35,3549904,2,3,1,240.333845,295.577104,B,C,C,A,C,B,A,C,A,A
2017,3,35,3523404,2,3,1,241.253023,265.895539,A,C,C,B,A,B,A,B,B,B
2017,3,35,3515004,2,2,1,230.819386,267.580357,A,A,C,A,A,A,A,D,A,B
2017,2,21,2104800,2,3,1,193.27045,217.042514,A,F,C,B,A,C,A,A,A,A
2017,2,29,2929008,2,3,1,233.693332,195.021161,A,B,E,A,A,A,C,D,D,A
2017,3,35,3518800,2,2,1,237.250159,227.271313,A,A,D,B,A,A,C, , ,A
2017,3,31,3170206,2,3,1,190.038398,258.951085,B,B,D,C,A,A,A,D,C,B
2017,3,32,3200805,2,3,1,257.649579,249.003536,B,C,D,B,C,B,B,C,A,B
2017,3,31,3118601,2,3,1,264.732436,251.362304,B,A,D,B,A,A,A,C,A,C
2017,3,33,3304557,1,3,1,185.341193,250.044363,A,A,C,A,A,A,A,C,A,A
2017,2,28,2806701,2,2,1,205.205435,216.918433,B,D,C,A,A,B,B,A,A,A
2017,2,29,2927408,1,3,1,229.097058,213.49855,A,C,C,C,A,A,A,B,C,C
2017,2,21,2111201,2,3,2,189.817749,217.802147,B,C,D,B,A,A,A,B,B,B
2017,2,23,2304400,1,3,1,180.2942,157.965833,B,A,D,A,A,A,B,A,C,A
2017,2,26,2612505,2,3,1,177.064627,149.018533,B,F,D,B,A,A,B,C,A,A
2017,4,42,4216107,2,3,1,257.07771,254.853395,B,C,C,A,A,A,A,A,D,A
2017,4,43,4317202,2,3,1,239.169171,253.074901,A,C,D,A,A,B,A,D,A,C
2017,3,35,3543402,2,3,1,282.051531,292.218701,A,A,D,D,A,A,A,B,B,B
2017,3,35,3524303,2,3,1,144.222317,121.698196,B,C,D,B,C,B,B,A,D,B
2017,2,29,2914802,2,3,1,185.104071,186.259256,B,A,C, , ,A,C,D,E,C
2017,2,23,2312403,2,3,2,253.656742,243.928513,B,C,C,B,A,A,B,E,E,B
2017,3,35,3547809,2,2,1,223.588217,245.826951,A,A,D,B,A,A,A,B,A,A
2017,4,41,4115754,2,3,1,205.317275,217.640506,B,A,C,A,A,A,A,A,C,B
2017,3,31,3122306,2,3,1,284.478173,246.564395,B,A,C,B,A,A,A,B,E,A
2017,3,35,3529005,2,2,1,156.816219,190.897034,B,F,D,C,A,A,A,D,A,A
2017,2,24,2408102,1,2,1,234.260242,209.612244,A,C,C,B,A,A,A,D,B,C
2017,3,35,3532405,2,3,1,195.122799,189.762643,B,E,C,C,A,A,A,A,E,A
2017,2,29,2927408,1,3,1,244.475819,260.166072,A,F,D,B,A,B,C,B,D,B
2017,3,31,3168705,2,2,1,284.092244,292.813284,A,A,C,C,A,A,A,D,A,A
2017,4,42,4219002,2,2,1,224.227245,293.472981,B,C,D,B,A,A,B,A,A,B
2017,3,31,3119203,2,3,1,279.968671,253.782106,B,A,C,B,A,A,A,D,B,A
2017,3,35,3518701,2,3,1,223.851564,254.595675,A,A,D,A,B,A,A,B,E,B
2017,2,23,2313500,2,3,1,237.481055,248.738774,B,C,D,B,C,B,A,B,E,B
2017,1,15,1501808,2,3,2,165.277016,151.504512,A,C,H,A,A,A,A,A,D,A
2017,3,35,3550704,2,3,1,279.251851,259.352336,B,A,C,A,A,A,B,D,E,B
2017,3,33,3300100,2,3,1,274.732763,241.982677,B,B,D,A,A,B,B,D,A,C
2017,1,15,1504208,2,3,1,170.492705,191.080696,B,C,G,A,A,A,C,C,A,C
2017,3,31,3170206,2,2,1,273.026907,201.107109,B,A,C,B,A,A,A,B,A,B
2017,3,35,3550308,1,2,1,205.142684,201.826108,A,A,C,B,A,B,A,B,E,C
2017,3,33,3304557,1,3,1,233.764292,234.770052,B,C,C,A,B,B,C,C,E,B
2017,1,15,1505635,2,3,2,225.004392,236.72919,B,C,C,A, ,A,A,A,A,A
2017,3,32,3205200,2,3,1,136.958808,197.788502,A,A,D,A,A,A,B,E,A,B
2017,2,21,2109551,2,3,1,133.867519,170.480796,B,A,D,A,A,B,A,B,B,C
2017,2,24,2412500,2,3,1,223.299197,226.301805,B,C,G,B,A,C,A,D,B,B
2017,5,50,5002704,1,2,1,158.769884,197.467903,A,C,D,B, ,A,A, , ,A
2017,2,21,2110237,2,3,2,162.772252,197.644523,A,B,D,A,A,A,A,E,D,A
2017,2,21,2111300,1,3,1,288.968172,256.98116,B,C,D,B,A,A,A,E,A,C
2017,5,50,5007208,2,3,1,159.703386,194.759976,B,C,D,B,A,B,A, ,A,B
2017,3,31,3107109,2,2,1,294.946463,335.105555,B,F,D,A,A,A,B,D,B,B
2017,4,41,4106902,1,3,1,237.388994,244.50521,B,E,C,B,A,A,B,B,B,B
2017,3,31,3136702,2,3,1,288.968172,222.720225,B,B,C,B,A,B,A,A,E,A
2017,3,35,3550308,1,2,1,125.182601,212.040375,B,B,E,C,A,A,A,D,B,B
2017,3,35,3550308,1,2,1,261.93744,218.125764,A,F,D,B,A,A,A,D,A,B
2017,3,31,3170107,2,3,1,263.958815,226.769065,A,A,E,C,A,A,B,B,A,B
2017,2,25,2500601,2,3,1,132.422696,192.952418,A,C,D,B,A,A,A,A,A,C
2017,3,31,3131307,2,2,1,231.242448,302.404296,A,D,C,B,A,C,A,C,A,B
2017,3,31,3147006,2,3,1,244.198699,254.705727,B,C,C,B,A,B,B,B,A,B
2017,3,35,3538204,2,3,2,200.672078,217.001657,A,F,E,A,A,B,A,B,D,A
2017,3,35,3552502,2,3,1,331.154592,294.88946,A,C,D,A,A,A,B,D,E,B
2017,1,13,1301902,2,3,1,239.58755,243.214544,A,C,E,A,A,B,A,A,E,C
2017,2,21,2111300,1,3,1,248.072589,223.697502,A,C,C,A,A,B,A,B,C,C
2017,1,13,1301803,2,3,1,197.299428,200.584907,B,C,C,A,A,A,A,D,D,A
2017,4,41,4109708,2,3,2,127.243479,170.594704,A,C,F,B,A,B,A,C,A,A
2017,2,29,2922003,2,3,1,160.388362,176.016875,A,C,E,B,A,A,A,E,D,A
2017,5,53,5300108,1,2,1,197.674007,244.45541,A,C,D,B, ,A,A,B,C,C
2017,2,23,2311702,2,3,1,165.496563,258.817726,A,C,D,A,B,A,B,B,B,B
2017,4,41,4127957,2,3,1,286.793637,310.024041,A,A,C,A,A,B,B,C,A,B
2017,4,43,4301701,2,2,1,263.550794,238.116493,A,A,C,B,A,A,A,E,A,B
2017,3,35,3522208,2,2,1,117.470963,186.883182,B,A,D,B,A,A,A,A,A,B
2017,1,15,1501204,2,3,1,214.233254,201.599744,B,C,D,A,B,B,C,A, ,C
2017,3,31,3115359,2,3,1,141.90261,260.243986,A,F,D, ,A,A, ,C,C,A
2017,3,35,3530607,2,3,1,262.766871,351.155205,A,C,D,B,A,B,A,D,E,A
2017,4,41,4110607,2,3,1,195.453414,207.151081,B,C,C,A,B,B,A,D,B,C
2017,1,15,1504422,2,3,1,123.21687,199.03613000000001,B,C,H,A,C,C,A,A,A,C
2017,3,33,3301157,2,3,2,239.983616,219.694997,A, ,F,A,A,B,A,A,A,A
2017,2,25,2507507,1,3,1,266.635416,230.308838,B,C,C,A,B,C,A,C,A,B
2017,3,35,3516408,2,2,1,274.247721,269.995577,B,C,C,A,A,A,A,A,B,A
2017,3,35,3550308,1,2,1,208.785347,169.930312,A,F,D,A,A,B,A,A,E,A
2017,4,41,4113700,2,3,1,203.407684,250.438851,A,C,D,A,A,B,A,D,E,B
2017,2,28,2802106,2,3,1,163.804756,172.025492,B,C,C,A,A,B,A,D,E,B
2017,2,22,2211001,1,3,1,250.382489,272.940431,A,E,C,B,A,A,C,B,A,B
2017,3,33,3304904,2,3,1,219.977949,197.995974,B,B,C,B,A,B,A,B,A,A
2017,2,29,2915106,2,3,1,181.004243,189.125917,A,F,D,B,A,A,C,A,A,C
2017,3,35,3513504,2,3,1,321.640024,335.489144,B,C,C,B,A,A,A,C,A,C
2017,4,43,4314100,2,3,1,273.098253,273.598116,B,A,D,B,A,B,A,A,E,C
2017,3,32,3200359,2,3,1,187.853285,201.722651,B,C,C,A,A,A,C,A,D,C
2017,3,35,3501608,2,3,1,325.517054,315.35779,A,A,D,D,A,A,A,C,A,A
2017,3,35,3550308,1,2,1,189.247533,217.180233,A,A,C,A,A,A,A,A,B,B
2017,2,23,2310308,2,3,1,168.468299,195.242886,B,F,C,D,A,B,B,C,A,B
2017,4,42,4210100,2,2,1,177.628563,208.674036,A,A,C,B,A,A,A,A,E,B
2017,3,35,3547809,2,2,1,180.86965,169.717977,A,D,C,B,A,A, ,A,A,B
2017,3,31,3128709,2,3,1,205.391375,225.093245,A, ,D,B,A, ,A,D, ,A
2017,2,26,2600104,2,3,1,235.058986,183.737059,B,A,D,A,A,B,B,D,C,B
2017,2,22,2205409,2,3,1,296.678047,252.492056,B,C,D,B,A,B,C,A,A,B
2017,3,35,3524709,2,3,1,263.207673,246.999014,B,A,C,B,A,A,B,B,A,B
2017,3,33,3304201,2,3,1,281.159239,208.21896,B,B,D,B,A,B,A,A,A,B
2017,3,35,3523909,2,3,1,157.599205,199.971321,A,F,D,A,B,A,A,D,B,A
2017,3,31,3170800,2,3,1,212.830632,254.778723,A,C,D,B,B,B,B,D, ,C
2017,2,21,2112456,2,3,1,165.575622,159.605937,A,A,C,A,A,A,A,B,A,A
2017,3,31,3167202,2,2,1,229.439518,198.25632,A,C,C,A,A,A,A,D,E,B
2017,1,14,1400100,1,3,1,261.759378,203.689446,B,C,C,A,A,B,A,C,A,C
2017,2,24,2411429,2,3,1,198.454846,158.389832,A,A,E,A,A,A,C,E,C,A
2017,3,33,3303302,2,3,1,197.81736,208.722159,B,C,E,B,A,B,B,B,E,B
2017,3,32,3205002,2,3,1,144.395034,134.221431,B,C,E,B,A,A,A,A,A,A
2017,4,41,4114609,2,3,1,251.657239,274.260664,B,B,C,A,A,C,B,B,A,B
2017,4,43,4312401,2,3,1,262.659218,229.038741,A, ,C,B,A,A,A,D,A,C
2017,2,23,2308807,2,3,1,179.148699,187.022857,B,C,C,A,A,A,A,A,B,B
2017,3,33,3301603,2,3,1,191.286483,239.766323,A,A,C,B,A,A,A,B,A,C
2017,2,26,2604106,2,3,2,247.11402,277.203228,A,C,D,A,A,A,B,B,C,A
2017,4,42,4200051,2,3,1,224.90561,273.286796,A,C,D,C,A,A,A,D,C,A
2017,1,13,1302603,1,3,1,225.325642,214.187478,B,C,C,A,A,A,A,A,A,C
2017,3,35,3550308,1,2,1,253.584294,266.759131,B,F,D,C,A,A,A,D,A,C
2017,2,25,2504306,2,3,1,206.795981,174.06327,B, ,G,B,B,A,B,E,E,B
2017,4,41,4105805,2,3,1,302.169644,279.509513,A,C,D,B,A,B,A,D,B,B
2017,5,52,5222302,2,3,2,181.088371,221.079338,B,C,D,A,A,A,C,A,D,B
2017,1,13,1303569,2,3,2,292.977151,257.198693,A,C,D,A,C,A,A,B,E,B
2017,4,42,4217402,2,2,1,174.435627,178.143466,B,A,C,B,A,A,B,A,B,A
2017,2,29,2918001,2,3,1,230.967147,209.264594,B,D,D,A,B,B,A,D,D,B
2017,2,24,2403806,2,2,1,209.924898,134.278161,B,A,D,A,A,B,A,A,A,B
2017,3,35,3533502,2,3,1,238.874973,215.619328,B,C,E,A,A,B,A,C,B,A
2017,4,42,4208203,2,2,1,154.607801,187.879015,A,A,F,B,B,A,A,C,E,C
2017,3,35,3518701,2,3,1,240.422931,250.162296,A,A,D,B,A,A,A,E,A,C
2017,1,15,1505437,2,3,1,149.916491,135.897586,A,F,C,A,A,A,C,B,A,A
2017,1,12,1200401,1,2,1,262.581481,327.56909,B,C,C,A,A,A,B,B,C,A
2017,4,43,4301602,2,3,1,261.293454,244.729785,A,A,D,C,A,A,A,A,C,A
2017,3,35,3523909,2,3,1,192.116299,196.78434,B,A,C,A,A,A,B,C,C,B
2017,3,35,3506003,2,2,1,304.885857,296.851058,A,E,D,A,A,B,B,A,D,B
2017,3,35,3547809,2,3,1,122.95121,181.374714,A,A,E,B,A,B,A,D,E,B
2017,5,53,5300108,1,2,1,255.00967,272.731841,A,C,D,B,A,A,A,D,A,C
2017,4,42,4203105,2,2,1,299.596563,305.085283,B,A,D,B,A,A,A,A,B,C
2017,2,29,2915601,2,3,1,170.931524,218.112293,A,A,D,B,A,A,A,B,A,C
2017,4,41,4111803,2,3,1,191.779128,220.409971,B,C,D,A,A,B,A,D,D,A
2017,5,53,5300108,1,2,1,186.196407,167.333499,B,C,E,C,A,B,A,D,C,C
2017,2,23,2308203,2,3,1,239.031603,242.018728,A,C,C,B,A,B,B,D,E,A
2017,2,28,2800308,1,2,1,225.450208,248.958654,A,F,C,B,A,B,B,B,A,C
2017,5,52,5217609,2,3,1,205.912834,273.019184,A,C,C,A,B,B,C,B,C,C
2017,1,15,1501402,1,3,1,191.905567,152.720897,A,C,G,A,C,C,C,A,A,C
2017,4,41,4117602,2,3,1,226.108849,214.992607,B,C,C,B,A,A,B,C,A,A
